language,license,rightsHolder,accessRights,datasetID,institutionCode,datasetName,eventDate,country,countryCode,locality,decimalLatitude,decimalLongitude,geodeticDatum,occurrenceID,recordedBy,establishmentMeans,degreeOfEstablishment,scientificName,vernacularName,occurrenceRemarks
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Belgium,ISO-3166:,,51.0915073,2.5730112,WGS84,242348580,AlienCSI bioblitz,introduced,invasive,Berberis aquifolium,Mahonie,source: ObsIdentify
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Belgium,ISO-3166:,,51.08955765,2.573619604,WGS84,242405033,AlienCSI bioblitz,introduced,invasive,Berberis aquifolium,Mahonie,source: ObsMapp
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Belgium,ISO-3166:,,51.09144592,2.572999001,WGS84,242375190,AlienCSI bioblitz,introduced,invasive,Berberis aquifolium,Mahonie,source: ObsMapp
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Belgium,ISO-3166:,,51.0909683,2.5729297,WGS84,242349319,AlienCSI bioblitz,introduced,invasive,Berberis aquifolium,Mahonie,source: ObsIdentify
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Belgium,ISO-3166:,,51.0908394,2.57301,WGS84,242349345,AlienCSI bioblitz,introduced,invasive,Berberis aquifolium,Mahonie,source: ObsIdentify
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Belgium,ISO-3166:,,51.0908498,2.572884,WGS84,242349623,AlienCSI bioblitz,introduced,invasive,Berberis aquifolium,Mahonie,source: ObsIdentify
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Belgium,ISO-3166:,,51.0908114,2.5727117,WGS84,242349714,AlienCSI bioblitz,introduced,invasive,Berberis aquifolium,Mahonie,source: ObsIdentify
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Belgium,ISO-3166:,,51.0896129,2.5732497,WGS84,242352271,AlienCSI bioblitz,introduced,invasive,Berberis aquifolium,Mahonie,source: ObsIdentify
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Belgium,ISO-3166:,,51.09175491,2.572746277,WGS84,242365047,AlienCSI bioblitz,introduced,invasive,Berberis aquifolium,Mahonie,source: ObsMapp
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Belgium,ISO-3166:,,51.0916214,2.572883368,WGS84,242365046,AlienCSI bioblitz,introduced,invasive,Berberis aquifolium,Mahonie,source: ObsMapp
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Belgium,ISO-3166:,,51.09155655,2.572869778,WGS84,242365045,AlienCSI bioblitz,introduced,invasive,Berberis aquifolium,Mahonie,source: ObsMapp
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Belgium,ISO-3166:,,51.07960129,2.567024231,WGS84,242405157,AlienCSI bioblitz,introduced,invasive,Berberis aquifolium,Mahonie,source: ObsMapp
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Belgium,ISO-3166:,,51.0917778,2.572945595,WGS84,242374357,AlienCSI bioblitz,introduced,invasive,Berberis aquifolium,Mahonie,source: ObsMapp
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Belgium,ISO-3166:,,51.09148407,2.572973728,WGS84,242365043,AlienCSI bioblitz,introduced,invasive,Berberis aquifolium,Mahonie,source: ObsMapp
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Belgium,ISO-3166:,,51.0916748,2.573051691,WGS84,242374355,AlienCSI bioblitz,introduced,invasive,Berberis aquifolium,Mahonie,source: ObsMapp
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Belgium,ISO-3166:,,51.09155655,2.573225021,WGS84,242374347,AlienCSI bioblitz,introduced,invasive,Berberis aquifolium,Mahonie,source: ObsMapp
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Belgium,ISO-3166:,,51.09149933,2.573306799,WGS84,242374345,AlienCSI bioblitz,introduced,invasive,Berberis aquifolium,Mahonie,source: ObsMapp
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Belgium,ISO-3166:,,51.09149551,2.573312998,WGS84,242374344,AlienCSI bioblitz,introduced,invasive,Berberis aquifolium,Mahonie,source: ObsMapp
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Belgium,ISO-3166:,,51.08904648,2.575448275,WGS84,242374242,AlienCSI bioblitz,introduced,invasive,Berberis aquifolium,Mahonie,source: ObsMapp
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Belgium,ISO-3166:,,51.09144592,2.573321581,WGS84,242374342,AlienCSI bioblitz,introduced,invasive,Berberis aquifolium,Mahonie,source: ObsMapp
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Belgium,ISO-3166:,,51.09143829,2.573327065,WGS84,242374341,AlienCSI bioblitz,introduced,invasive,Berberis aquifolium,Mahonie,source: ObsMapp
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Belgium,ISO-3166:,,51.09157944,2.573042393,WGS84,242405105,AlienCSI bioblitz,introduced,invasive,Berberis aquifolium,Mahonie,source: ObsMapp
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Belgium,ISO-3166:,,51.09177017,2.572455168,WGS84,242405117,AlienCSI bioblitz,introduced,invasive,Berberis aquifolium,Mahonie,source: ObsMapp
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Belgium,ISO-3166:,,51.08969879,2.573238134,WGS84,242374263,AlienCSI bioblitz,introduced,invasive,Berberis aquifolium,Mahonie,source: ObsMapp
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Belgium,ISO-3166:,,51.09177017,2.572455168,WGS84,242405116,AlienCSI bioblitz,introduced,invasive,Berberis aquifolium,Mahonie,source: ObsMapp
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Belgium,ISO-3166:,,51.08967209,2.573242903,WGS84,242405049,AlienCSI bioblitz,introduced,invasive,Berberis aquifolium,Mahonie,source: ObsMapp
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Belgium,ISO-3166:,,51.09172821,2.572384357,WGS84,242405115,AlienCSI bioblitz,introduced,invasive,Berberis aquifolium,Mahonie,source: ObsMapp
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Belgium,ISO-3166:,,51.09168625,2.57272315,WGS84,242405114,AlienCSI bioblitz,introduced,invasive,Berberis aquifolium,Mahonie,source: ObsMapp
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Belgium,ISO-3166:,,51.09082031,2.573200703,WGS84,242374311,AlienCSI bioblitz,introduced,invasive,Berberis aquifolium,Mahonie,source: ObsMapp
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Belgium,ISO-3166:,,51.08964539,2.573377132,WGS84,242405046,AlienCSI bioblitz,introduced,invasive,Berberis aquifolium,Mahonie,source: ObsMapp
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Belgium,ISO-3166:,,51.09170151,2.572939396,WGS84,242405112,AlienCSI bioblitz,introduced,invasive,Berberis aquifolium,Mahonie,source: ObsMapp
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Belgium,ISO-3166:,,51.09170151,2.572683811,WGS84,242365048,AlienCSI bioblitz,introduced,invasive,Berberis aquifolium,Mahonie,source: ObsMapp
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Belgium,ISO-3166:,,51.09172821,2.572899818,WGS84,242405111,AlienCSI bioblitz,introduced,invasive,Berberis aquifolium,Mahonie,source: ObsMapp
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Belgium,ISO-3166:,,51.0914573,2.5730029,WGS84,242349404,AlienCSI bioblitz,introduced,,Pentaglottis sempervirens,Overblijvende ossentong,source: ObsIdentify
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Belgium,ISO-3166:,,51.08911514,2.57303381,WGS84,242374249,AlienCSI bioblitz,introduced,,Pentaglottis sempervirens,Overblijvende ossentong,source: ObsMapp
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Belgium,ISO-3166:,,51.08922577,2.573167324,WGS84,242365719,AlienCSI bioblitz,introduced,,Pentaglottis sempervirens,Overblijvende ossentong,source: ObsMapp
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Belgium,ISO-3166:,,51.08909607,2.572992802,WGS84,242374248,AlienCSI bioblitz,introduced,,Pentaglottis sempervirens,Overblijvende ossentong,source: ObsMapp
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Belgium,ISO-3166:,,51.089286800000004,2.573519707,WGS84,242374256,AlienCSI bioblitz,introduced,,Pentaglottis sempervirens,Overblijvende ossentong,source: ObsMapp
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Belgium,ISO-3166:,,51.08919907,2.573215961,WGS84,242374253,AlienCSI bioblitz,introduced,,Pentaglottis sempervirens,Overblijvende ossentong,source: ObsMapp
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Belgium,ISO-3166:,,51.08919907,2.573215961,WGS84,242374251,AlienCSI bioblitz,introduced,,Pentaglottis sempervirens,Overblijvende ossentong,source: ObsMapp
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Belgium,ISO-3166:,,51.09009171,2.572716951,WGS84,242365744,AlienCSI bioblitz,introduced,,Pentaglottis sempervirens,Overblijvende ossentong,source: ObsMapp
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Belgium,ISO-3166:,,51.09093094,2.573129892,WGS84,242405088,AlienCSI bioblitz,introduced,,Pentaglottis sempervirens,Overblijvende ossentong,source: ObsMapp
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Belgium,ISO-3166:,,51.07779694,2.562175989,WGS84,242321972,AlienCSI bioblitz,introduced,,Populus alba,Witte abeel,source: ObsMapp
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Belgium,ISO-3166:,,51.07613754,2.555742741,WGS84,242321945,AlienCSI bioblitz,introduced,,Populus alba,Witte abeel,source: ObsMapp
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Belgium,ISO-3166:,,51.07612228,2.555730581,WGS84,242321946,AlienCSI bioblitz,introduced,,Populus alba,Witte abeel,source: ObsMapp
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Belgium,ISO-3166:,,51.07746506,2.561084509,WGS84,242328827,AlienCSI bioblitz,introduced,,Populus alba,Witte abeel,source: ObsMapp
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Belgium,ISO-3166:,,51.0760994,2.555697918,WGS84,242321947,AlienCSI bioblitz,introduced,,Populus alba,Witte abeel,source: ObsMapp
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Belgium,ISO-3166:,,51.0760994,2.555697918,WGS84,242321948,AlienCSI bioblitz,introduced,,Populus alba,Witte abeel,source: ObsMapp
